snapshot_date,checkin,checkout,ttt,los,rank_in_search,name,price_usd,review_score,review_count,stars,location,room_type,cancellation,special_offers,property_type,card_text
2026-02-03,2026-03-02,2026-03-03,27,1,65,Park Central Hotel New York,$216,7.6,"3,864",4,New York,"Park Central Hotel New York
Property class 4 out of 5
New York
Fully refundable
Reserve now, pay later
7.6
7.6 out of 10
Good
good
3,864 reviews
(3,864 reviews)
16% off
The previous price was €196
€196
The current price is €165
€165
for 1 room
includes taxes & fees",Fully refundable,,,"Park Central Hotel New York
Property class 4 out of 5
New York
Fully refundable
Reserve now, pay later
7.6
7.6 out of 10
Good
good
3,864 reviews
(3,864 reviews)
16% off
The previous price was €196
€196
The current price is €165
€165
for 1 room
includes taxes & fees
More information about Park Central Hotel New York, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,66,The Lucerne Hotel,$258,9.2,"2,371",4,Upper West Side,"The Lucerne Hotel
Property class 4 out of 5
Upper West Side
9.2
9.2 out of 10
Wonderful
wonderful
2,371 reviews
(2,371 reviews)
15% off
The previous price was €234
€234
The current price is €200
€200
for 1 room
includes taxes & fees",,,,"The Lucerne Hotel
Property class 4 out of 5
Upper West Side
9.2
9.2 out of 10
Wonderful
wonderful
2,371 reviews
(2,371 reviews)
15% off
The previous price was €234
€234
The current price is €200
€200
for 1 room
includes taxes & fees
More information about The Lucerne Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,67,Heritage Hotel,$200,8.2,"1,687",5,New York,"Heritage Hotel
Property class 2.5 out of 5
New York
8.2
8.2 out of 10
Very good
very good
1,687 reviews
(1,687 reviews)
22% off
The previous price was €181
€181
The current price is €142
€142
for 1 room
includes taxes & fees",,,,"Heritage Hotel
Property class 2.5 out of 5
New York
8.2
8.2 out of 10
Very good
very good
1,687 reviews
(1,687 reviews)
22% off
The previous price was €181
€181
The current price is €142
€142
for 1 room
includes taxes & fees
More information about Heritage Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,68,"Club Quarters Hotel, World Trade Center",$188,8.8,"1,743",4,New York,"Club Quarters Hotel, World Trade Center
Property class 4 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
1,743 reviews
(1,743 reviews)
8% off
The previous price was €170
€170
The current price is €155
€155
for 1 room
includes taxes & fees",,,,"Club Quarters Hotel, World Trade Center
Property class 4 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
1,743 reviews
(1,743 reviews)
8% off
The previous price was €170
€170
The current price is €155
€155
for 1 room
includes taxes & fees
More information about Club Quarters Hotel, World Trade Center, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,69,Life Hotel New York,$200,8.6,"1,442",4,New York,"Life Hotel New York
Property class 4 out of 5
New York
Fully refundable
Reserve now, pay later
8.6
8.6 out of 10
Excellent
excellent
1,442 reviews
(1,442 reviews)
The previous price was €181
€181
The current price is €148
€148
for 1 room
includes taxes & fees
Sign in for extra savings",Fully refundable,,,"Life Hotel New York
Property class 4 out of 5
New York
Fully refundable
Reserve now, pay later
8.6
8.6 out of 10
Excellent
excellent
1,442 reviews
(1,442 reviews)
The previous price was €181
€181
The current price is €148
€148
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Life Hotel New York, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,70,Hyatt Place New York City/Times Square,$207,8.4,"3,530",4,New York,"Hyatt Place New York City/Times Square
Property class 4 out of 5
New York
Breakfast included
Fully refundable
Reserve now, pay later
8.4
8.4 out of 10
Very good
very good
3,530 reviews
(3,530 reviews)
The current price is €188
€188
for 1 room
includes taxes & fees",Fully refundable,,,"Hyatt Place New York City/Times Square
Property class 4 out of 5
New York
Breakfast included
Fully refundable
Reserve now, pay later
8.4
8.4 out of 10
Very good
very good
3,530 reviews
(3,530 reviews)
The current price is €188
€188
for 1 room
includes taxes & fees
More information about Hyatt Place New York City/Times Square, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,71,Chelsea Savoy Hotel,$264,8.6,"2,420",2,Chelsea,"Chelsea Savoy Hotel
Property class 2 out of 5
Chelsea
Breakfast included
Fully refundable
Reserve now, pay later
8.6
8.6 out of 10
Excellent
excellent
2,420 reviews
(2,420 reviews)
15% off
The previous price was €240
€240
The current price is €205
€205
for 1 room
includes taxes & fees",Fully refundable,,,"Chelsea Savoy Hotel
Property class 2 out of 5
Chelsea
Breakfast included
Fully refundable
Reserve now, pay later
8.6
8.6 out of 10
Excellent
excellent
2,420 reviews
(2,420 reviews)
15% off
The previous price was €240
€240
The current price is €205
€205
for 1 room
includes taxes & fees
More information about Chelsea Savoy Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,72,Moderne Hotel,$191,8.6,"1,008",5,New York,"Moderne Hotel
Property class 3.5 out of 5
New York
Breakfast included
8.6
8.6 out of 10
Excellent
excellent
1,008 reviews
(1,008 reviews)
The previous price was €173
€173
The current price is €166
€166
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"Moderne Hotel
Property class 3.5 out of 5
New York
Breakfast included
8.6
8.6 out of 10
Excellent
excellent
1,008 reviews
(1,008 reviews)
The previous price was €173
€173
The current price is €166
€166
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Moderne Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,73,World Center Hotel,$188,8.8,"2,470",4,New York,"World Center Hotel
Property class 4 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
2,470 reviews
(2,470 reviews)
8% off
The previous price was €170
€170
The current price is €155
€155
for 1 room
includes taxes & fees",,,,"World Center Hotel
Property class 4 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
2,470 reviews
(2,470 reviews)
8% off
The previous price was €170
€170
The current price is €155
€155
for 1 room
includes taxes & fees
More information about World Center Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,74,Hyatt House New York/Chelsea,$219,8.8,"1,001",5,Chelsea,"Hyatt House New York/Chelsea
Property class 3.5 out of 5
Chelsea
Breakfast included
8.8
8.8 out of 10
Excellent
excellent
1,001 reviews
(1,001 reviews)
The current price is €199
€199
for 1 room
includes taxes & fees",,,,"Hyatt House New York/Chelsea
Property class 3.5 out of 5
Chelsea
Breakfast included
8.8
8.8 out of 10
Excellent
excellent
1,001 reviews
(1,001 reviews)
The current price is €199
€199
for 1 room
includes taxes & fees
More information about Hyatt House New York/Chelsea, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,75,Hotel Indigo Lower East Side New York by IHG,$233,8.4,"1,917",5,New York,"Hotel Indigo Lower East Side New York by IHG
Property class 4.5 out of 5
New York
Pool
8.4
8.4 out of 10
Very good
very good
1,917 reviews
(1,917 reviews)
21% off
The previous price was €211
€211
The current price is €168
€168
for 1 room
includes taxes & fees",,,,"Hotel Indigo Lower East Side New York by IHG
Property class 4.5 out of 5
New York
Pool
8.4
8.4 out of 10
Very good
very good
1,917 reviews
(1,917 reviews)
21% off
The previous price was €211
€211
The current price is €168
€168
for 1 room
includes taxes & fees
More information about Hotel Indigo Lower East Side New York by IHG, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,76,Hotel Beacon,$398,9.4,"1,418",4,Upper West Side,"Hotel Beacon
Property class 4 out of 5
Upper West Side
9.4
9.4 out of 10
Exceptional
exceptional
1,418 reviews
(1,418 reviews)
The previous price was €361
€361
The current price is €236
€236
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"Hotel Beacon
Property class 4 out of 5
Upper West Side
9.4
9.4 out of 10
Exceptional
exceptional
1,418 reviews
(1,418 reviews)
The previous price was €361
€361
The current price is €236
€236
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Hotel Beacon, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,77,Hotel Riu Plaza New York Times Square,$263,9.0,"2,858",4,New York,"Hotel Riu Plaza New York Times Square
Property class 4 out of 5
New York
Breakfast included
Fully refundable
9.0
9.0 out of 10
Wonderful
wonderful
2,858 reviews
(2,858 reviews)
The current price is €239
€239
for 1 room
includes taxes & fees",Fully refundable,,,"Hotel Riu Plaza New York Times Square
Property class 4 out of 5
New York
Breakfast included
Fully refundable
9.0
9.0 out of 10
Wonderful
wonderful
2,858 reviews
(2,858 reviews)
The current price is €239
€239
for 1 room
includes taxes & fees
More information about Hotel Riu Plaza New York Times Square, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,78,3 West Club,$250,9.2,"1,063",5,Central New York City,"3 West Club
Property class 3.5 out of 5
Central New York City
9.2
9.2 out of 10
Wonderful
wonderful
1,063 reviews
(1,063 reviews)
10% off
The previous price was €227
€227
The current price is €205
€205
for 1 room
includes taxes & fees",,,,"3 West Club
Property class 3.5 out of 5
Central New York City
9.2
9.2 out of 10
Wonderful
wonderful
1,063 reviews
(1,063 reviews)
10% off
The previous price was €227
€227
The current price is €205
€205
for 1 room
includes taxes & fees
More information about 3 West Club, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,79,Soho 54,$147,7.8,"1,245",3,New York,"Soho 54
Property class 3 out of 5
New York
Fully refundable
Reserve now, pay later
7.8
7.8 out of 10
Good
good
1,245 reviews
(1,245 reviews)
11% off
The previous price was €133
€133
The current price is €118
€118
for 1 room
includes taxes & fees",Fully refundable,,,"Soho 54
Property class 3 out of 5
New York
Fully refundable
Reserve now, pay later
7.8
7.8 out of 10
Good
good
1,245 reviews
(1,245 reviews)
11% off
The previous price was €133
€133
The current price is €118
€118
for 1 room
includes taxes & fees
More information about Soho 54, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,80,Hyatt Regency Times Square,$234,8.8,430,5,Theater District,"Hyatt Regency Times Square
Property class 3.5 out of 5
Theater District
8.8
8.8 out of 10
Excellent
excellent
430 reviews
(430 reviews)
The current price is €212
€212
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"Hyatt Regency Times Square
Property class 3.5 out of 5
Theater District
8.8
8.8 out of 10
Excellent
excellent
430 reviews
(430 reviews)
The current price is €212
€212
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Hyatt Regency Times Square, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,81,Warwick New York,$263,9.0,"1,970",4,Central New York City,"Warwick New York
Property class 4 out of 5
Central New York City
Fully refundable
9.0
9.0 out of 10
Wonderful
wonderful
1,970 reviews
(1,970 reviews)
9% off
The previous price was €239
€239
The current price is €218
€218
for 1 room
includes taxes & fees",Fully refundable,,,"Warwick New York
Property class 4 out of 5
Central New York City
Fully refundable
9.0
9.0 out of 10
Wonderful
wonderful
1,970 reviews
(1,970 reviews)
9% off
The previous price was €239
€239
The current price is €218
€218
for 1 room
includes taxes & fees
More information about Warwick New York, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,82,The Marlton Hotel,$322,9.2,"1,068",5,Greenwich Village,"The Marlton Hotel
Property class 4.5 out of 5
Greenwich Village
Breakfast included
Fully refundable
Reserve now, pay later
9.2
9.2 out of 10
Wonderful
wonderful
1,068 reviews
(1,068 reviews)
10% off
The previous price was €292
€292
The current price is €264
€264
for 1 room
includes taxes & fees",Fully refundable,,,"The Marlton Hotel
Property class 4.5 out of 5
Greenwich Village
Breakfast included
Fully refundable
Reserve now, pay later
9.2
9.2 out of 10
Wonderful
wonderful
1,068 reviews
(1,068 reviews)
10% off
The previous price was €292
€292
The current price is €264
€264
for 1 room
includes taxes & fees
More information about The Marlton Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,83,The Shoreham Hotel,$151,7.6,"1,341",4,Central New York City,"The Shoreham Hotel
Property class 4 out of 5
Central New York City
7.6
7.6 out of 10
Good
good
1,341 reviews
(1,341 reviews)
The current price is €137
€137
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"The Shoreham Hotel
Property class 4 out of 5
Central New York City
7.6
7.6 out of 10
Good
good
1,341 reviews
(1,341 reviews)
The current price is €137
€137
for 1 room
includes taxes & fees
Sign in for extra savings
More information about The Shoreham Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,84,Courtyard by Marriott New York Manhattan / Central Park,$233,8.8,"1,094",3,New York,"Courtyard by Marriott New York Manhattan / Central Park
Property class 3 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
1,094 reviews
(1,094 reviews)
The current price is €211
€211
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"Courtyard by Marriott New York Manhattan / Central Park
Property class 3 out of 5
New York
8.8
8.8 out of 10
Excellent
excellent
1,094 reviews
(1,094 reviews)
The current price is €211
€211
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Courtyard by Marriott New York Manhattan / Central Park, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,85,Broadway Plaza Hotel,$257,9.6,"1,641",4,New York,"Broadway Plaza Hotel
Property class 4 out of 5
New York
9.6
9.6 out of 10
Exceptional
exceptional
1,641 reviews
(1,641 reviews)
The current price is €233
€233
for 1 room
includes taxes & fees
Sign in for extra savings",,,,"Broadway Plaza Hotel
Property class 4 out of 5
New York
9.6
9.6 out of 10
Exceptional
exceptional
1,641 reviews
(1,641 reviews)
The current price is €233
€233
for 1 room
includes taxes & fees
Sign in for extra savings
More information about Broadway Plaza Hotel, opens in a new tab"
2026-02-03,2026-03-02,2026-03-03,27,1,86,"Club Quarters, Times Square - Midtown",$230,8.8,"2,973",4,Central New York City,"Club Quarters, Times Square - Midtown
Property class 4 out of 5
Central New York City
8.8
8.8 out of 10
Excellent
excellent
2,973 reviews
(2,973 reviews)
9% off
The previous price was €209
€209
The current price is €191
€191
for 1 room
includes taxes & fees",,,,"Club Quarters, Times Square - Midtown
Property class 4 out of 5
Central New York City
8.8
8.8 out of 10
Excellent
excellent
2,973 reviews
(2,973 reviews)
9% off
The previous price was €209
€209
The current price is €191
€191
for 1 room
includes taxes & fees
More information about Club Quarters, Times Square - Midtown, opens in a new tab"
